fecha_compra,albaran_id,linea_id,producto_canonico,terminal_canonico,proveedor_canonico,litros,precio_unitario,importe_total,coste_min_dia_proveedor,rank_coste_dia_producto,terminales_cubiertos,feature_oferta_disponible,dia_semana,mes,fin_mes,blocked_by_rule,block_reason,proveedor_elegido,source_file,source_transform_run_id,marts_run_id,marts_ts_utc
2024-06-11,ALBARAN_5718C4BDC389,LINE_ECBE43367EA4,PRODUCT_003,TERMINAL_001,SUPPLIER_009,10001,0.37666,3916.99,380.08,5.0,5.0,1,3,6,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2025-05-27,ALBARAN_5718C4BDC389,LINE_0CBDAF1D1C30,PRODUCT_002,TERMINAL_001,SUPPLIER_009,9998,0.85122,8560.49,858.29,10.0,5.0,1,3,5,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2025-05-27,ALBARAN_5718C4BDC389,LINE_07771A799E32,PRODUCT_003,TERMINAL_001,SUPPLIER_009,4844,0.50826,2486.23,514.5799999999999,6.0,5.0,1,3,5,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2025-05-27,ALBARAN_5718C4BDC389,LINE_4B983CB16D58,PRODUCT_003,TERMINAL_001,SUPPLIER_009,12998,0.50826,6671.35,514.5799999999999,6.0,5.0,1,3,5,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2025-05-27,ALBARAN_5718C4BDC389,LINE_ECBE43367EA4,PRODUCT_003,TERMINAL_001,SUPPLIER_009,4999,0.50826,2565.79,514.5799999999999,6.0,5.0,1,3,5,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2026-07-01,ALBARAN_5718C4BDC389,LINE_0CBDAF1D1C30,PRODUCT_003,TERMINAL_001,SUPPLIER_050,10000,1.16715,11821.5,1160.66,1.0,3.0,1,4,7,0,0,,SUPPLIER_050,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2026-07-01,ALBARAN_5718C4BDC389,LINE_07771A799E32,PRODUCT_003,TERMINAL_001,SUPPLIER_050,1998,1.16715,2361.94,1160.66,1.0,3.0,1,4,7,0,0,,SUPPLIER_050,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2027-05-25,ALBARAN_5718C4BDC389,LINE_0CBDAF1D1C30,PRODUCT_002,TERMINAL_001,SUPPLIER_009,9998,1.00972,10295.14,1019.02,9.0,2.0,1,3,5,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2027-05-25,ALBARAN_5718C4BDC389,LINE_07771A799E32,PRODUCT_003,TERMINAL_001,SUPPLIER_009,3995,0.71316,2928.9700000000003,724.61,3.0,2.0,1,3,5,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2027-05-25,ALBARAN_5718C4BDC389,LINE_4B983CB16D58,PRODUCT_003,TERMINAL_001,SUPPLIER_009,13000,0.71316,9531.08,724.61,3.0,2.0,1,3,5,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2027-05-25,ALBARAN_5718C4BDC389,LINE_ECBE43367EA4,PRODUCT_003,TERMINAL_001,SUPPLIER_009,5005,0.71316,3669.47,724.61,3.0,2.0,1,3,5,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2028-05-16,ALBARAN_5718C4BDC389,LINE_0CBDAF1D1C30,PRODUCT_002,TERMINAL_001,SUPPLIER_009,4998,1.03247,5260.25,1038.82,6.0,2.0,1,3,5,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2028-05-16,ALBARAN_5718C4BDC389,LINE_07771A799E32,PRODUCT_003,TERMINAL_001,SUPPLIER_009,9997,0.74766,7674.3,754.51,2.0,2.0,1,3,5,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2028-05-16,ALBARAN_5718C4BDC389,LINE_4B983CB16D58,PRODUCT_001,TERMINAL_001,SUPPLIER_009,2001,1.16682,2374.83,1174.07,3.0,2.0,1,3,5,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2029-06-18,ALBARAN_5718C4BDC389,LINE_0CBDAF1D1C30,PRODUCT_002,TERMINAL_001,SUPPLIER_050,5999,1.00594,6154.610000000001,1046.881,9.0,3.0,1,2,6,0,0,,SUPPLIER_050,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2021-07-18,ALBARAN_349E53AEF942,LINE_0CBDAF1D1C30,PRODUCT_002,TERMINAL_001,SUPPLIER_013,9999,0.748,7629.240000000001,757.1600000000001,8.0,4.0,1,1,7,0,0,,SUPPLIER_013,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2021-07-18,ALBARAN_349E53AEF942,LINE_07771A799E32,PRODUCT_002,TERMINAL_001,SUPPLIER_013,4999,0.748,3814.24,757.1600000000001,8.0,4.0,1,1,7,0,0,,SUPPLIER_013,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2021-07-18,ALBARAN_349E53AEF942,LINE_4B983CB16D58,PRODUCT_003,TERMINAL_001,SUPPLIER_013,12998,0.438,5888.09,442.58,6.0,4.0,1,1,7,0,0,,SUPPLIER_013,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2021-07-18,ALBARAN_349E53AEF942,LINE_ECBE43367EA4,PRODUCT_003,TERMINAL_001,SUPPLIER_013,4000,0.438,1812.0,442.58,6.0,4.0,1,1,7,0,0,,SUPPLIER_013,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2022-05-03,ALBARAN_349E53AEF942,LINE_0CBDAF1D1C30,PRODUCT_002,TERMINAL_001,SUPPLIER_009,10000,0.87112,8861.2,876.3100000000001,4.0,4.0,1,3,5,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2022-05-03,ALBARAN_349E53AEF942,LINE_07771A799E32,PRODUCT_002,TERMINAL_001,SUPPLIER_009,5000,0.87112,4430.6,876.3100000000001,4.0,4.0,1,3,5,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2022-05-03,ALBARAN_349E53AEF942,LINE_4B983CB16D58,PRODUCT_003,TERMINAL_001,SUPPLIER_009,6899,0.56461,3998.73,571.63,6.0,4.0,1,3,5,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2022-05-03,ALBARAN_349E53AEF942,LINE_ECBE43367EA4,PRODUCT_003,TERMINAL_001,SUPPLIER_009,9999,0.56461,5795.52,571.63,6.0,4.0,1,3,5,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2023-05-13,ALBARAN_349E53AEF942,LINE_0CBDAF1D1C30,PRODUCT_002,TERMINAL_001,SUPPLIER_050,10000,0.896,9020.0,902.909,2.0,3.0,1,0,5,0,0,,SUPPLIER_050,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2023-05-13,ALBARAN_349E53AEF942,LINE_07771A799E32,PRODUCT_001,TERMINAL_001,SUPPLIER_050,2099,0.95534,2017.85,965.069,1.0,3.0,1,0,5,0,0,,SUPPLIER_050,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2023-05-13,ALBARAN_349E53AEF942,LINE_4B983CB16D58,PRODUCT_001,TERMINAL_001,SUPPLIER_050,4900,0.95534,4710.570000000001,965.069,1.0,3.0,1,0,5,0,0,,SUPPLIER_050,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2023-05-13,ALBARAN_349E53AEF942,LINE_ECBE43367EA4,PRODUCT_002,TERMINAL_001,SUPPLIER_050,12998,0.896,11724.2,902.909,2.0,3.0,1,0,5,0,0,,SUPPLIER_050,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2024-06-12,ALBARAN_349E53AEF942,LINE_0CBDAF1D1C30,PRODUCT_002,TERMINAL_002,SUPPLIER_010,9998,0.66498,6658.47,667.02,2.0,1.0,1,4,6,0,0,,SUPPLIER_010,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2024-06-12,ALBARAN_349E53AEF942,LINE_07771A799E32,PRODUCT_001,TERMINAL_002,SUPPLIER_010,4000,0.75532,3025.28,759.5,1.0,1.0,1,4,6,0,0,,SUPPLIER_010,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2024-06-12,ALBARAN_349E53AEF942,LINE_4B983CB16D58,PRODUCT_002,TERMINAL_002,SUPPLIER_010,10013,0.66498,6668.46,667.02,2.0,1.0,1,4,6,0,0,,SUPPLIER_010,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2025-05-27,ALBARAN_349E53AEF942,LINE_0CBDAF1D1C30,PRODUCT_002,TERMINAL_002,SUPPLIER_046,9999,0.811,8169.18,853.5,9.0,3.0,1,3,5,0,0,,SUPPLIER_046,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2025-05-27,ALBARAN_349E53AEF942,LINE_07771A799E32,PRODUCT_002,TERMINAL_002,SUPPLIER_046,1999,0.811,1633.18,853.5,9.0,3.0,1,3,5,0,0,,SUPPLIER_046,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2025-05-27,ALBARAN_349E53AEF942,LINE_4B983CB16D58,PRODUCT_001,TERMINAL_002,SUPPLIER_046,2998,0.923,2782.1400000000003,963.0,10.0,3.0,1,3,5,0,0,,SUPPLIER_046,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2025-05-27,ALBARAN_349E53AEF942,LINE_ECBE43367EA4,PRODUCT_002,TERMINAL_002,SUPPLIER_046,13008,0.811,10627.54,853.5,9.0,3.0,1,3,5,0,0,,SUPPLIER_046,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2025-05-27,ALBARAN_349E53AEF942,LINE_06CBC590750C,PRODUCT_002,TERMINAL_002,SUPPLIER_046,4998,0.811,4083.37,853.5,9.0,3.0,1,3,5,0,0,,SUPPLIER_046,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2026-07-01,ALBARAN_349E53AEF942,LINE_0CBDAF1D1C30,PRODUCT_003,TERMINAL_001,SUPPLIER_050,2998,1.16715,3544.09,1160.66,1.0,3.0,1,4,7,0,0,,SUPPLIER_050,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2026-07-01,ALBARAN_349E53AEF942,LINE_07771A799E32,PRODUCT_002,TERMINAL_001,SUPPLIER_050,4000,1.49532,6041.280000000001,1491.56,1.0,3.0,1,4,7,0,0,,SUPPLIER_050,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2026-07-01,ALBARAN_349E53AEF942,LINE_4B983CB16D58,PRODUCT_003,TERMINAL_001,SUPPLIER_050,13000,1.16715,15367.95,1160.66,1.0,3.0,1,4,7,0,0,,SUPPLIER_050,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2027-05-25,ALBARAN_349E53AEF942,LINE_0CBDAF1D1C30,PRODUCT_002,TERMINAL_002,SUPPLIER_009,10001,1.00972,10198.22,1019.02,9.0,2.0,1,3,5,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2027-05-25,ALBARAN_349E53AEF942,LINE_07771A799E32,PRODUCT_003,TERMINAL_002,SUPPLIER_009,6505,0.71316,4704.16,724.61,3.0,2.0,1,3,5,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2027-05-25,ALBARAN_349E53AEF942,LINE_4B983CB16D58,PRODUCT_003,TERMINAL_002,SUPPLIER_009,10000,0.71316,7231.6,724.61,3.0,2.0,1,3,5,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2027-05-25,ALBARAN_349E53AEF942,LINE_ECBE43367EA4,PRODUCT_003,TERMINAL_002,SUPPLIER_009,5501,0.71316,3978.1,724.61,3.0,2.0,1,3,5,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2028-05-17,ALBARAN_349E53AEF942,LINE_0CBDAF1D1C30,PRODUCT_002,TERMINAL_001,SUPPLIER_009,9998,1.04582,10556.09,1045.32,6.0,2.0,1,4,5,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2028-05-17,ALBARAN_349E53AEF942,LINE_07771A799E32,PRODUCT_002,TERMINAL_001,SUPPLIER_009,4999,1.04582,5278.04,1045.32,6.0,2.0,1,4,5,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2028-05-17,ALBARAN_349E53AEF942,LINE_4B983CB16D58,PRODUCT_002,TERMINAL_001,SUPPLIER_009,997,1.04582,1052.65,1045.32,6.0,2.0,1,4,5,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2028-05-17,ALBARAN_349E53AEF942,LINE_ECBE43367EA4,PRODUCT_002,TERMINAL_001,SUPPLIER_009,9005,1.04582,9507.66,1045.32,6.0,2.0,1,4,5,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2028-05-17,ALBARAN_349E53AEF942,LINE_06CBC590750C,PRODUCT_002,TERMINAL_001,SUPPLIER_009,5000,1.04582,5279.1,1045.32,6.0,2.0,1,4,5,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2029-06-19,ALBARAN_349E53AEF942,LINE_0CBDAF1D1C30,PRODUCT_002,TERMINAL_001,SUPPLIER_009,9998,1.03265,10524.39,1082.8,9.0,4.0,1,3,6,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2029-06-19,ALBARAN_349E53AEF942,LINE_07771A799E32,PRODUCT_003,TERMINAL_001,SUPPLIER_009,4002,0.73281,3012.75,792.01,5.0,4.0,1,3,6,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2029-06-19,ALBARAN_349E53AEF942,LINE_4B983CB16D58,PRODUCT_003,TERMINAL_001,SUPPLIER_009,13000,0.73281,9786.53,792.01,5.0,4.0,1,3,6,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2029-06-19,ALBARAN_349E53AEF942,LINE_ECBE43367EA4,PRODUCT_003,TERMINAL_001,SUPPLIER_009,4999,0.73281,3763.3,792.01,5.0,4.0,1,3,6,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2021-07-18,ALBARAN_078CB189B0FF,LINE_0CBDAF1D1C30,PRODUCT_001,TERMINAL_001,SUPPLIER_009,5000,0.85012,4325.6,856.64,6.0,4.0,1,1,7,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2021-07-18,ALBARAN_078CB189B0FF,LINE_07771A799E32,PRODUCT_002,TERMINAL_001,SUPPLIER_009,9999,0.75327,7681.93,750.4100000000001,2.0,4.0,1,1,7,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2021-07-18,ALBARAN_078CB189B0FF,LINE_4B983CB16D58,PRODUCT_001,TERMINAL_001,SUPPLIER_009,3998,0.85012,3458.75,856.64,6.0,4.0,1,1,7,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2022-05-04,ALBARAN_078CB189B0FF,LINE_0CBDAF1D1C30,PRODUCT_002,TERMINAL_002,SUPPLIER_050,10004,0.87346,8798.12,879.079,5.0,3.0,1,4,5,0,0,,SUPPLIER_050,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2022-05-04,ALBARAN_078CB189B0FF,LINE_07771A799E32,PRODUCT_002,TERMINAL_002,SUPPLIER_050,3000,0.87346,2638.38,879.079,5.0,3.0,1,4,5,0,0,,SUPPLIER_050,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2022-05-04,ALBARAN_078CB189B0FF,LINE_4B983CB16D58,PRODUCT_002,TERMINAL_002,SUPPLIER_050,3998,0.87346,3516.0800000000004,879.079,5.0,3.0,1,4,5,0,0,,SUPPLIER_050,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2022-05-04,ALBARAN_078CB189B0FF,LINE_ECBE43367EA4,PRODUCT_002,TERMINAL_002,SUPPLIER_050,10000,0.87346,8794.6,879.079,5.0,3.0,1,4,5,0,0,,SUPPLIER_050,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2022-05-04,ALBARAN_078CB189B0FF,LINE_06CBC590750C,PRODUCT_001,TERMINAL_002,SUPPLIER_050,4998,0.95041,4780.14,955.909,2.0,3.0,1,4,5,0,0,,SUPPLIER_050,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2023-05-13,ALBARAN_078CB189B0FF,LINE_0CBDAF1D1C30,PRODUCT_003,TERMINAL_001,SUPPLIER_050,1998,0.59968,1228.13,606.55,1.0,3.0,1,0,5,0,0,,SUPPLIER_050,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2024-06-12,ALBARAN_078CB189B0FF,LINE_0CBDAF1D1C30,PRODUCT_003,TERMINAL_002,SUPPLIER_009,3003,0.37756,1181.86,364.58,1.0,5.0,1,4,6,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2025-05-27,ALBARAN_078CB189B0FF,LINE_0CBDAF1D1C30,PRODUCT_002,TERMINAL_002,SUPPLIER_014,9998,0.804,8088.38,813.34,1.0,1.0,1,3,5,0,0,,SUPPLIER_014,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2025-05-27,ALBARAN_078CB189B0FF,LINE_07771A799E32,PRODUCT_002,TERMINAL_002,SUPPLIER_014,4999,0.804,4044.19,813.34,1.0,1.0,1,3,5,0,0,,SUPPLIER_014,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2025-05-27,ALBARAN_078CB189B0FF,LINE_4B983CB16D58,PRODUCT_002,TERMINAL_002,SUPPLIER_014,2989,0.804,2418.1,813.34,1.0,1.0,1,3,5,0,0,,SUPPLIER_014,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2025-05-27,ALBARAN_078CB189B0FF,LINE_ECBE43367EA4,PRODUCT_002,TERMINAL_002,SUPPLIER_014,5011,0.804,4053.9,813.34,1.0,1.0,1,3,5,0,0,,SUPPLIER_014,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2025-05-27,ALBARAN_078CB189B0FF,LINE_06CBC590750C,PRODUCT_002,TERMINAL_002,SUPPLIER_014,10005,0.804,8094.05,813.34,1.0,1.0,1,3,5,0,0,,SUPPLIER_014,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2026-07-01,ALBARAN_078CB189B0FF,LINE_0CBDAF1D1C30,PRODUCT_001,TERMINAL_001,SUPPLIER_050,5001,1.556073,7806.93,1556.27,1.0,3.0,1,4,7,0,0,,SUPPLIER_050,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2026-07-01,ALBARAN_078CB189B0FF,LINE_07771A799E32,PRODUCT_001,TERMINAL_001,SUPPLIER_050,997,1.556073,1556.39,1556.27,1.0,3.0,1,4,7,0,0,,SUPPLIER_050,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2027-05-25,ALBARAN_078CB189B0FF,LINE_0CBDAF1D1C30,PRODUCT_002,TERMINAL_001,SUPPLIER_009,10000,1.00972,10197.2,1019.02,9.0,2.0,1,3,5,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2027-05-25,ALBARAN_078CB189B0FF,LINE_07771A799E32,PRODUCT_002,TERMINAL_001,SUPPLIER_009,4998,1.00972,5096.56,1019.02,9.0,2.0,1,3,5,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2027-05-25,ALBARAN_078CB189B0FF,LINE_4B983CB16D58,PRODUCT_003,TERMINAL_001,SUPPLIER_009,13000,0.71316,9531.08,724.61,3.0,2.0,1,3,5,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2027-05-25,ALBARAN_078CB189B0FF,LINE_ECBE43367EA4,PRODUCT_003,TERMINAL_001,SUPPLIER_009,3998,0.71316,2931.17,724.61,3.0,2.0,1,3,5,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2028-05-17,ALBARAN_078CB189B0FF,LINE_0CBDAF1D1C30,PRODUCT_002,TERMINAL_001,SUPPLIER_028,9999,0.92956,9394.66,940.56,3.0,1.0,1,4,5,0,0,,SUPPLIER_028,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2028-05-17,ALBARAN_078CB189B0FF,LINE_07771A799E32,PRODUCT_002,TERMINAL_001,SUPPLIER_028,4998,0.92956,4695.92,940.56,3.0,1.0,1,4,5,0,0,,SUPPLIER_028,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2028-05-17,ALBARAN_078CB189B0FF,LINE_4B983CB16D58,PRODUCT_002,TERMINAL_001,SUPPLIER_028,4003,0.92956,3761.06,940.56,3.0,1.0,1,4,5,0,0,,SUPPLIER_028,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2028-05-17,ALBARAN_078CB189B0FF,LINE_ECBE43367EA4,PRODUCT_002,TERMINAL_001,SUPPLIER_028,12999,0.92956,12213.34,940.56,3.0,1.0,1,4,5,0,0,,SUPPLIER_028,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2029-06-19,ALBARAN_078CB189B0FF,LINE_0CBDAF1D1C30,PRODUCT_003,TERMINAL_001,SUPPLIER_050,10000,0.73526,7552.6,756.981,4.0,3.0,1,3,6,0,0,,SUPPLIER_050,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2029-06-19,ALBARAN_078CB189B0FF,LINE_07771A799E32,PRODUCT_003,TERMINAL_001,SUPPLIER_050,4999,0.73526,3775.54,756.981,4.0,3.0,1,3,6,0,0,,SUPPLIER_050,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2029-06-19,ALBARAN_078CB189B0FF,LINE_4B983CB16D58,PRODUCT_003,TERMINAL_001,SUPPLIER_050,5001,0.73526,3777.06,756.981,4.0,3.0,1,3,6,0,0,,SUPPLIER_050,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2029-06-19,ALBARAN_078CB189B0FF,LINE_ECBE43367EA4,PRODUCT_003,TERMINAL_001,SUPPLIER_050,12000,0.73526,9063.12,756.981,4.0,3.0,1,3,6,0,0,,SUPPLIER_050,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
